CLIENTE,CONEXAO,EDGEID,FORNECEDOR,"FUNCAO_INTERFACE",HOSTNAME,IDHOST,IDINT,INTERFACE,"IP_GERENCIAMENTO","IP_IP2",MODELO,"NOME_CLIENTE","NOME_FANTASIA","NOME_LOCALIDADE_MERAKI",PRIMEID,SERIAL,"SIGLA_CIENTE","SOLUCAO_ID","TIPO_EQUIPAMENTO",TOKEN,URL,USER,timeInputLookupBdi
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AM-0019899-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-2JPA-AFVF.mera.boti",190112,5364885,lan1,,"10.207.140.194",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19899-00#00","Q2PD-2JPA-AFVF",BOTI,201864147,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< rceip14514 (mpls) > % #B-LJ-AM-0019899-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-8WV8-7BE9.mera.boti",187698,5360596,wan1,,"10.191.5.166",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19899-00#00","Q2KN-8WV8-7BE9",BOTI,201864147,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11994397495 (4g) > % #B-LJ-AM-0019899-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-8WV8-7BE9.mera.boti",187698,5360597,wan2,,"10.1.1.119",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19899-00#00","Q2KN-8WV8-7BE9",BOTI,201864147,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0019908-PE-EE - AP1 $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-APQX-GYSJ.mera.boti",190528,5365299,lan1,,"10.200.32.98",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-CO-00","BOTI#19908-00#00","Q2PD-APQX-GYSJ",BOTI,201864146,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 81 34411242 (adsl oi velox) > % #B-LJ-CO-0019908-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-DG2W-QHLS.mera.boti",188654,5362308,wan1,,"192.168.1.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-CO-00","BOTI#19908-00#00","Q2KN-DG2W-QHLS",BOTI,201864146,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11963300928 (4g) > % #B-LJ-CO-0019908-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-DG2W-QHLS.mera.boti",188654,5362309,wan2,,"192.168.0.137",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-CO-00","BOTI#19908-00#00","Q2KN-DG2W-QHLS",BOTI,201864146,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0019557-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-8U5L-BYTL.mera.boti",186272,5358261,lan1,,"10.192.32.120","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-CO-00","BOTI#19908-00#00","Q2CX-8U5L-BYTL",BOTI,201864146,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0019903-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-L8FW-4ZJ8.mera.boti",194372,5370045,wan1,,"192.168.0.10",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-CO-00","BOTI#19903-00#00","Q2QN-L8FW-4ZJ8",BOTI,201864144,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0019903-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-L8FW-4ZJ8.mera.boti",194372,5370046,wan2,,"10.1.1.100",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-CO-00","BOTI#19903-00#00","Q2QN-L8FW-4ZJ8",BOTI,201864144,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0019903-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-QWYQ-NE6H.mera.boti",192609,5367370,lan1,,"10.207.145.2",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-CO-00","BOTI#19903-00#00","Q2PD-QWYQ-NE6H",BOTI,201864144,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AB-0019900-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-7AEQ-52BG.mera.boti",190356,5365129,lan1,,"10.207.159.13",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19900-00#00","Q2PD-7AEQ-52BG",BOTI,201864142,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< rce/ip/19368 (4mbld) > % #B-LJ-AB-0019900-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-92ZZ-HQXL.mera.boti",187738,5360670,wan1,,"189.23.2.214",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19900-00#00","Q2KN-92ZZ-HQXL",BOTI,201864142,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 860743033004536 (4g) > % #B-LJ-AB-0019900-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-92ZZ-HQXL.mera.boti",187738,5360671,wan2,,"192.168.0.168",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19900-00#00","Q2KN-92ZZ-HQXL",BOTI,201864142,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AM-0019897-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-CZ38-RWVY.mera.boti",194081,5369471,wan1,,"10.191.2.62",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19897-00#00","Q2QN-CZ38-RWVY",BOTI,201864141,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AM-0019897-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-CZ38-RWVY.mera.boti",194081,5369472,wan2,,"10.1.1.132",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19897-00#00","Q2QN-CZ38-RWVY",BOTI,201864141,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AM-0019897-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-392H-ZJ8B.mera.boti",190199,5364972,lan1,,"10.207.177.98",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19897-00#00","Q2PD-392H-ZJ8B",BOTI,201864141,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AM-0019893-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-AT4K-L2BD.mera.boti",190547,5365318,lan1,,"10.207.162.3",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19893-00#00","Q2PD-AT4K-L2BD",BOTI,201864140,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AM-0019893-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-KMCC-SJHN.mera.boti",194350,5370002,wan1,,"10.191.2.58",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19893-00#00","Q2QN-KMCC-SJHN",BOTI,201864140,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AM-0019893-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-KMCC-SJHN.mera.boti",194350,5370003,wan2,,"10.1.1.121",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19893-00#00","Q2QN-KMCC-SJHN",BOTI,201864140,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CS-006014-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-4TA9-CF6Y.mera.boti",193735,5368780,wan1,,"10.1.0.17",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CS-00","BOTI#6014-00#00","Q2QN-4TA9-CF6Y",BOTI,201865172,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CS-006014-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-4TA9-CF6Y.mera.boti",193735,5368781,wan2,,"10.22.45.149",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CS-00","BOTI#6014-00#00","Q2QN-4TA9-CF6Y",BOTI,201865172,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CS-0006014-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-8HVN-PMVE.mera.boti",186200,5358189,lan1,,"10.199.81.19","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CS-00","BOTI#6014-00#00","Q2CX-8HVN-PMVE",BOTI,201865172,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CS-0006014-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-TAMF-LFR8.mera.boti",192841,5367598,lan1,,"10.207.81.3",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CS-00","BOTI#6014-00#00","Q2PD-TAMF-LFR8",BOTI,201865172,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005814-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-SSYT-J75W.mera.boti",186473,5358461,lan1,,"10.199.106.179","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5814-00#00","Q2CX-SSYT-J75W",BOTI,201865171,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005814-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-PPDR-L8JH.mera.boti",192364,5367127,lan1,,"10.207.106.162",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5814-00#00","Q2PD-PPDR-L8JH",BOTI,201865171,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005814-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-U345-2FHB.mera.boti",194694,5370665,wan1,,"10.22.42.228",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5814-00#00","Q2QN-U345-2FHB",BOTI,201865171,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005814-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-U345-2FHB.mera.boti",194694,5370666,wan2,,"192.168.0.105",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5814-00#00","Q2QN-U345-2FHB",BOTI,201865171,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005813-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-E7EB-RLBL.mera.boti",194130,5369566,wan1,,"10.22.43.204",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5813-00#00","Q2QN-E7EB-RLBL",BOTI,201865170,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005813-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-E7EB-RLBL.mera.boti",194130,5369567,wan2,,"10.1.1.181",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5813-00#00","Q2QN-E7EB-RLBL",BOTI,201865170,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005813-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-9HQH-DYK3.mera.boti",186384,5358373,lan1,,"10.199.141.20","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5813-00#00","Q2CX-9HQH-DYK3",BOTI,201865170,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005813-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-VAY9-6JHH.mera.boti",193074,5367828,lan1,,"10.207.141.2",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5813-00#00","Q2PD-VAY9-6JHH",BOTI,201865170,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0005762-RS-EF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-7D6F-3QYJ.mera.boti",186046,5358035,lan1,,"10.199.96.148","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5762-00#00","Q2CX-7D6F-3QYJ",BOTI,201865169,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0005762-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-DCHF-KFDL.mera.boti",194093,5369494,wan1,,"189.86.99.198",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5762-00#00","Q2QN-DCHF-KFDL",BOTI,201865169,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0005762-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-DCHF-KFDL.mera.boti",194093,5369495,wan2,,"10.1.1.112",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5762-00#00","Q2QN-DCHF-KFDL",BOTI,201865169,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0005762-RS-EF $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-J4X5-KLE6.mera.boti",191401,5366167,lan1,,"10.207.96.130",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5762-00#00","Q2PD-J4X5-KLE6",BOTI,201865169,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005471-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-8TSD-KJME.mera.boti",186271,5358260,lan1,,"10.199.98.20","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5471-00#00","Q2CX-8TSD-KJME",BOTI,201865168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005471-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-6QT8-LS3R.mera.boti",193824,5368957,wan1,,"10.22.45.251",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5471-00#00","Q2QN-6QT8-LS3R",BOTI,201865168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005471-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-6QT8-LS3R.mera.boti",193824,5368958,wan2,,"10.1.1.163",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5471-00#00","Q2QN-6QT8-LS3R",BOTI,201865168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005471-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-PJUE-LFY3.mera.boti",192339,5367102,lan1,,"10.207.98.2",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5471-00#00","Q2PD-PJUE-LFY3",BOTI,201865168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CP-0005316-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-EV2W-DJCZ.mera.boti",191021,5365787,lan1,,"10.207.73.194",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CP-00","BOTI#5316-00#00","Q2PD-EV2W-DJCZ",BOTI,201865167,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0005316-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-GGZE-X6F7.mera.boti",189208,5363296,wan1,,"192.168.0.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CP-00","BOTI#5316-00#00","Q2KN-GGZE-X6F7",BOTI,201865167,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0005316-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-GGZE-X6F7.mera.boti",189208,5363297,wan2,,"10.1.1.183",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CP-00","BOTI#5316-00#00","Q2KN-GGZE-X6F7",BOTI,201865167,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005161-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-7YDB-NTKX.mera.boti",186112,5358101,lan1,,"10.199.122.118","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5161-00#00","Q2CX-7YDB-NTKX",BOTI,201865166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005161-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-89VL-9HKX.mera.boti",193880,5369069,wan1,,"10.22.45.11",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5161-00#00","Q2QN-89VL-9HKX",BOTI,201865166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0005161-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2QN-89VL-9HKX.mera.boti",193880,5369070,wan2,,"10.1.1.185",MX65,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5161-00#00","Q2QN-89VL-9HKX",BOTI,201865166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0005161-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-38JH-DYDS.mera.boti",190194,5364967,lan1,,"10.207.122.100",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#5161-00#00","Q2PD-38JH-DYDS",BOTI,201865166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CS-0004948-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-8E4A-7Z44.mera.boti",186182,5358171,lan1,,"10.199.103.217","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CS-00","BOTI#4948-00#00","Q2CX-8E4A-7Z44",BOTI,201865165,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CS-0004948-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-WKLS-922D.mera.boti",193214,5367968,lan1,,"10.207.103.194",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-CS-00","BOTI#4948-00#00","Q2PD-WKLS-922D",BOTI,201865165,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
